client_id,client_version_id,reference_date,transaction_count,transaction_volume,digital_transaction_count,digital_transaction_volume,mobile_app_login_count,credit_card_count,secured_loan_count,unsecured_loan_count,product_count,new_customer_flag,digitally_active_flag,credit_card_flag,loan_flag,digital_loan_flag,monthly_income,monthly_profitability,deposit_flag,insurance_flag
CL02008,CV02008-01,2024-12-31,15,6238.35,9,4216.68,6,1,0,0,2,N,Y,Y,N,N,6312.84,24.88,N,Y
CL02009,CV02009-01,2024-01-31,14,7794.49,11,6468.31,6,1,0,0,2,N,Y,Y,N,N,7608.97,19.48,Y,N
CL02009,CV02009-01,2024-02-29,14,7853.41,12,7125.26,1,0,0,0,1,N,Y,N,N,N,6063.19,18.99,Y,N
CL02009,CV02009-01,2024-03-31,8,4967.85,7,4821.73,12,0,0,0,2,N,Y,N,N,N,6565.88,18.27,Y,Y
CL02009,CV02009-01,2024-04-30,10,5285.58,9,5285.58,11,1,0,0,2,N,Y,Y,N,N,5148.55,8.77,Y,N
CL02009,CV02009-01,2024-05-31,11,6173.25,10,5664.94,5,1,0,0,2,N,Y,Y,N,N,5459.74,19.32,Y,N
CL02009,CV02009-01,2024-06-30,11,7613.21,8,5570.05,8,0,0,0,1,N,Y,N,N,N,5362.96,17.43,N,Y
CL02009,CV02009-01,2024-07-31,8,4845.75,7,4117.75,4,1,0,0,2,N,Y,Y,N,N,6070.55,19.51,Y,N
CL02009,CV02009-01,2024-08-31,14,7902.44,12,5724.34,3,0,0,0,1,N,Y,N,N,N,4900.43,17.50,Y,N
CL02009,CV02009-01,2024-09-30,3,1789.48,2,1275.33,5,1,0,0,1,N,Y,Y,N,N,4189.62,7.27,N,N
CL02009,CV02009-01,2024-10-31,9,5227.03,8,3912.14,11,1,0,0,1,N,Y,Y,N,N,7046.16,15.71,N,N
CL02009,CV02009-01,2024-11-30,9,4646.48,8,4091.01,8,1,0,0,2,N,Y,Y,N,N,5905.12,16.74,Y,N
CL02009,CV02009-01,2024-12-31,11,5309.51,7,3737.05,14,1,0,0,3,N,Y,Y,N,N,3623.55,23.31,Y,Y
CL02010,CV02010-01,2024-01-31,0,0.00,0,0.00,6,0,0,0,1,N,N,N,N,N,5857.35,-0.23,Y,N
CL02010,CV02010-01,2024-02-29,10,3030.76,7,2012.95,7,0,0,0,1,N,Y,N,N,N,4322.25,4.80,N,Y
CL02010,CV02010-01,2024-03-31,4,1219.52,3,1025.34,5,0,0,0,0,N,Y,N,N,N,4266.95,2.67,N,N
CL02010,CV02010-01,2024-04-30,6,1624.59,4,1022.62,11,1,0,0,2,N,Y,Y,N,N,3258.69,2.96,N,Y
CL02010,CV02010-01,2024-05-31,4,1213.72,3,822.11,7,0,0,0,0,N,Y,N,N,N,3156.93,-0.23,N,N
CL02010,CV02010-01,2024-06-30,6,2319.53,4,1633.77,6,0,0,0,1,N,Y,N,N,N,2903.40,8.40,Y,N
CL02010,CV02010-01,2024-07-31,8,2687.34,5,1571.04,8,0,0,0,0,N,Y,N,N,N,3097.09,2.05,N,N
CL02010,CV02010-01,2024-08-31,3,1186.36,2,706.48,6,1,0,0,2,N,Y,Y,N,N,4436.31,7.17,Y,N
CL02010,CV02010-01,2024-09-30,12,4343.56,9,2983.13,6,0,0,1,1,N,Y,N,Y,Y,2992.29,7.98,N,N
CL02010,CV02010-01,2024-10-31,7,2228.08,4,1453.35,7,0,0,0,0,N,Y,N,N,N,1200.00,0.57,N,N
CL02010,CV02010-01,2024-11-30,4,1647.63,3,1248.29,4,0,0,0,1,N,Y,N,N,N,3692.19,0.54,Y,N
CL02010,CV02010-01,2024-12-31,8,3436.61,6,2614.73,11,1,0,0,2,N,Y,Y,N,N,4444.54,13.81,Y,N
CL02011,CV02011-01,2024-01-31,8,4271.31,6,3372.05,5,0,0,0,1,N,Y,N,N,N,4302.34,10.68,Y,N
CL02011,CV02011-01,2024-02-29,7,3607.73,5,2748.78,17,1,0,0,2,N,Y,Y,N,N,5367.19,12.11,Y,N
CL02011,CV02011-01,2024-03-31,3,1642.53,2,1051.40,10,0,0,0,0,N,Y,N,N,N,3934.88,3.33,N,N
CL02011,CV02011-01,2024-04-30,7,3388.70,5,2360.69,9,1,0,1,3,N,Y,Y,Y,Y,5707.86,12.81,Y,N
CL02011,CV02011-01,2024-05-31,10,4201.28,7,2670.18,4,0,1,0,2,N,Y,N,Y,N,4895.04,19.12,N,Y
CL02011,CV02011-01,2024-06-30,6,2841.20,3,1697.29,11,0,0,0,1,N,Y,N,N,N,5785.92,17.84,Y,N
CL02011,CV02011-02,2024-07-31,5,2184.93,3,1327.18,5,0,0,0,0,N,Y,N,N,N,2409.78,2.90,N,N
CL02011,CV02011-02,2024-08-31,12,3973.51,8,2655.66,7,1,0,0,1,N,Y,Y,N,N,1905.35,8.26,N,N
CL02011,CV02011-02,2024-09-30,2,767.13,2,529.18,9,1,0,0,3,N,Y,Y,N,N,2404.39,6.48,Y,Y
CL02011,CV02011-02,2024-10-31,9,3349.09,6,2213.30,5,0,0,0,1,N,Y,N,N,N,3132.08,11.75,N,Y
CL02011,CV02011-02,2024-11-30,11,3345.07,8,2772.95,13,1,0,0,2,N,Y,Y,N,N,3231.38,6.27,N,Y
CL02011,CV02011-02,2024-12-31,12,5419.24,7,3390.30,9,0,0,0,1,N,Y,N,N,N,4114.56,9.71,N,Y
CL02012,CV02012-01,2024-01-31,11,4224.04,4,1423.60,3,0,0,0,1,N,Y,N,N,N,3779.21,10.72,N,Y
CL02012,CV02012-01,2024-02-29,8,2886.32,3,954.21,4,0,0,0,2,N,Y,N,N,N,5311.39,10.91,Y,Y
CL02012,CV02012-01,2024-03-31,10,4971.87,4,1669.49,5,0,0,0,1,N,Y,N,N,N,6147.20,19.61,Y,N
CL02012,CV02012-01,2024-04-30,10,5127.41,4,2710.12,3,1,0,0,1,N,Y,Y,N,N,5215.35,9.70,N,N
CL02012,CV02012-01,2024-05-31,5,1898.99,2,768.99,5,0,0,0,2,N,Y,N,N,N,4289.61,10.13,Y,Y
CL02012,CV02012-01,2024-06-30,9,5870.91,3,1557.70,2,1,0,0,2,N,Y,Y,N,N,5856.51,18.48,Y,N
CL02012,CV02012-01,2024-07-31,5,2146.70,1,626.33,2,1,0,0,2,N,N,Y,N,N,4569.24,12.29,N,Y
CL02012,CV02012-01,2024-08-31,5,2286.87,1,574.07,3,0,0,0,0,N,N,N,N,N,5787.19,4.48,N,N
CL02012,CV02012-01,2024-09-30,8,4138.26,2,1095.42,8,1,0,0,2,N,Y,Y,N,N,4042.23,18.66,N,Y
CL02012,CV02012-01,2024-10-31,8,3898.73,3,1542.08,5,0,0,0,0,N,Y,N,N,N,4617.63,7.02,N,N
CL02012,CV02012-01,2024-11-30,6,2006.91,2,658.06,6,0,0,0,0,N,Y,N,N,N,4683.94,3.96,N,N
CL02012,CV02012-01,2024-12-31,7,3290.43,2,1052.34,4,0,0,0,0,N,Y,N,N,N,5066.51,5.04,N,N
CL02013,CV02013-01,2024-01-31,4,1672.15,1,380.02,3,0,0,1,1,N,N,N,Y,N,3642.26,0.06,N,N
CL02013,CV02013-01,2024-02-29,4,1766.55,1,387.34,2,0,0,0,1,N,N,N,N,N,3227.50,-0.20,Y,N
CL02013,CV02013-01,2024-03-31,6,2464.59,1,555.04,4,0,0,0,0,N,N,N,N,N,4445.66,-1.18,N,N
CL02013,CV02013-01,2024-04-30,4,1518.74,1,579.08,7,0,0,0,1,N,N,N,N,N,3547.30,-2.03,Y,N
CL02013,CV02013-01,2024-05-31,7,2649.16,2,767.83,5,0,1,1,2,N,Y,N,Y,Y,3288.25,6.11,N,N
CL02013,CV02013-01,2024-06-30,5,1896.97,1,448.04,11,0,0,0,1,N,N,N,N,N,3299.33,2.87,Y,N
CL02013,CV02013-01,2024-07-31,8,3798.58,2,781.76,6,0,0,0,1,N,Y,N,N,N,4785.12,7.58,Y,N
CL02013,CV02013-01,2024-08-31,6,1928.42,2,731.56,2,0,0,0,1,N,Y,N,N,N,4093.59,4.53,Y,N
CL02013,CV02013-01,2024-09-30,6,2443.92,2,882.11,1,0,0,1,3,N,Y,N,Y,N,4554.23,11.38,Y,Y
CL02013,CV02013-01,2024-10-31,4,1273.25,1,275.28,6,0,0,0,0,N,N,N,N,N,2694.29,1.28,N,N
CL02013,CV02013-01,2024-11-30,10,3277.74,3,1104.42,3,1,0,0,1,N,Y,Y,N,N,3919.35,-0.21,N,N
CL02013,CV02013-01,2024-12-31,3,1189.92,1,303.10,2,1,0,0,2,N,N,Y,N,N,4734.72,3.84,Y,N
CL02014,CV02014-01,2024-01-31,5,2367.08,2,821.88,3,0,0,0,1,N,Y,N,N,N,4591.28,5.83,Y,N
CL02014,CV02014-01,2024-02-29,7,2353.55,4,1192.61,3,1,0,0,1,N,Y,Y,N,N,4363.04,6.90,N,N
CL02014,CV02014-01,2024-03-31,7,2889.88,3,1340.28,4,0,0,1,2,N,Y,N,Y,N,3422.36,11.98,Y,N
CL02014,CV02014-01,2024-04-30,9,4452.90,4,1863.52,7,0,0,0,0,N,Y,N,N,N,3527.83,3.23,N,N
CL02014,CV02014-01,2024-05-31,5,1635.12,2,564.19,4,0,0,0,0,N,Y,N,N,N,4810.39,-0.04,N,N
CL02014,CV02014-01,2024-06-30,4,2274.70,1,748.27,8,1,0,0,2,N,N,Y,N,N,2916.90,9.22,N,Y
CL02014,CV02014-01,2024-07-31,8,3397.65,4,1350.22,5,1,1,0,4,N,Y,Y,Y,N,4694.83,18.20,Y,Y
CL02014,CV02014-01,2024-08-31,5,2575.28,2,1087.27,3,0,0,1,1,N,Y,N,Y,N,2105.71,2.55,N,N
CL02014,CV02014-01,2024-09-30,7,3832.30,3,1351.85,4,1,1,0,2,N,Y,Y,Y,N,2901.88,13.27,N,N
CL02014,CV02014-01,2024-10-31,2,720.07,1,258.31,7,0,0,0,1,N,N,N,N,N,4151.80,2.50,Y,N
CL02014,CV02014-01,2024-11-30,5,1620.93,2,699.38,4,1,0,0,1,N,Y,Y,N,N,3015.60,2.06,N,N
CL02014,CV02014-01,2024-12-31,2,1112.12,1,379.00,4,1,0,1,2,N,N,Y,Y,N,4350.05,6.80,N,N
CL02015,CV02015-01,2024-01-31,7,2151.61,5,1703.93,13,0,0,0,0,N,Y,N,N,N,4704.42,8.83,N,N
CL02015,CV02015-01,2024-02-29,8,3243.86,7,2851.98,11,1,0,0,2,N,Y,Y,N,N,5492.17,5.15,Y,N
CL02015,CV02015-01,2024-03-31,5,1940.85,3,1430.75,4,0,0,1,1,N,Y,N,Y,N,4907.32,8.38,N,N
CL02015,CV02015-01,2024-04-30,6,2207.48,5,1838.64,8,0,0,0,0,N,Y,N,N,N,1200.00,4.10,N,N
CL02015,CV02015-01,2024-05-31,10,3281.15,7,2299.68,4,0,0,0,0,N,Y,N,N,N,2619.58,3.56,N,N
CL02015,CV02015-01,2024-06-30,4,1759.92,3,1392.84,13,0,0,0,0,N,Y,N,N,N,3932.99,6.05,N,N
CL02015,CV02015-01,2024-07-31,7,3391.88,5,2736.21,12,1,0,0,1,N,Y,Y,N,N,3799.34,7.40,N,N
CL02015,CV02015-01,2024-08-31,8,3826.93,5,2515.47,4,0,0,0,0,N,Y,N,N,N,2176.16,6.59,N,N
CL02015,CV02015-01,2024-09-30,5,1803.12,4,1803.12,4,1,0,1,3,N,Y,Y,Y,N,3463.37,10.28,Y,N
CL02015,CV02015-01,2024-10-31,5,2043.07,3,1327.09,14,0,0,0,0,N,Y,N,N,N,3583.95,1.25,N,N
CL02015,CV02015-01,2024-11-30,8,3313.24,5,1987.94,5,0,0,0,1,N,Y,N,N,N,5358.28,11.48,Y,N
CL02015,CV02015-01,2024-12-31,11,3833.64,8,2818.51,4,0,0,0,1,N,Y,N,N,N,5312.53,13.90,Y,N
CL02016,CV02016-01,2024-01-31,7,2538.33,2,826.09,7,0,1,0,2,N,Y,N,Y,N,7344.96,13.40,N,Y
CL02016,CV02016-01,2024-02-29,8,4499.81,2,817.01,3,1,0,0,1,N,Y,Y,N,N,6139.23,9.73,N,N
CL02016,CV02016-01,2024-03-31,3,1825.35,1,620.22,2,1,0,0,2,N,N,Y,N,N,5636.46,3.34,Y,N
CL02016,CV02016-01,2024-04-30,9,4953.73,3,1714.84,2,0,1,0,1,N,Y,N,Y,N,5564.75,13.57,N,N
CL02016,CV02016-01,2024-05-31,14,8404.34,3,1680.06,1,1,0,1,3,N,Y,Y,Y,Y,6783.97,29.25,N,Y
CL02016,CV02016-01,2024-06-30,10,6239.01,3,1749.21,5,0,0,0,1,N,Y,N,N,N,5638.14,17.97,N,Y
CL02016,CV02016-01,2024-07-31,6,4571.04,2,1714.39,3,1,0,0,1,N,Y,Y,N,N,6870.12,14.15,N,N
CL02016,CV02016-01,2024-08-31,7,3522.90,2,1033.01,0,0,0,0,0,N,Y,N,N,N,8587.74,7.39,N,N
CL02016,CV02016-01,2024-09-30,5,2810.92,2,961.50,3,0,0,0,0,N,Y,N,N,N,7097.90,2.24,N,N
CL02016,CV02016-01,2024-10-31,9,5246.15,3,1519.34,2,1,0,0,2,N,Y,Y,N,N,6376.60,22.12,Y,N
CL02016,CV02016-01,2024-11-30,9,7574.57,2,1561.65,6,1,0,0,2,N,Y,Y,N,N,6862.50,22.37,Y,N
CL02016,CV02016-01,2024-12-31,5,2765.78,1,542.90,5,1,0,1,3,N,N,Y,Y,N,4944.11,13.26,Y,N
CL02017,CV02017-01,2024-01-31,9,3926.14,4,1482.36,7,1,0,0,1,N,Y,Y,N,N,2057.63,9.27,N,N
CL02017,CV02017-01,2024-02-29,7,2844.60,4,1617.84,10,0,0,0,1,N,Y,N,N,N,3670.08,6.25,Y,N
CL02017,CV02017-01,2024-03-31,7,3354.93,3,1579.94,4,1,0,0,1,N,Y,Y,N,N,2793.36,5.93,N,N
CL02017,CV02017-01,2024-04-30,6,2428.48,3,1062.68,3,0,0,0,0,N,Y,N,N,N,3054.55,4.16,N,N
CL02017,CV02017-01,2024-05-31,7,3335.04,4,1903.95,7,1,0,0,2,N,Y,Y,N,N,3028.23,8.04,Y,N
CL02017,CV02017-01,2024-06-30,4,1874.50,2,1044.96,5,1,0,0,2,N,Y,Y,N,N,3948.82,7.76,Y,N
CL02017,CV02017-01,2024-07-31,9,3823.84,5,2528.02,9,0,0,0,0,N,Y,N,N,N,3003.93,8.17,N,N
CL02017,CV02017-01,2024-08-31,7,2580.05,4,1397.30,7,1,0,0,1,N,Y,Y,N,N,4035.66,6.75,N,N
CL02017,CV02017-01,2024-09-30,4,1382.60,2,614.19,6,0,0,0,1,N,Y,N,N,N,3845.48,1.56,N,Y
CL02017,CV02017-01,2024-10-31,6,2543.97,3,1418.12,3,1,0,0,2,N,Y,Y,N,N,5388.09,10.36,Y,N
CL02017,CV02017-01,2024-11-30,7,2185.99,4,1294.22,7,0,0,0,0,N,Y,N,N,N,3399.41,2.10,N,N
CL02017,CV02017-01,2024-12-31,9,3376.58,5,1744.53,8,0,1,0,2,N,Y,N,Y,N,4253.44,12.42,N,Y
CL02018,CV02018-01,2024-01-31,8,4270.31,6,3278.73,7,0,0,0,0,N,Y,N,N,N,3850.42,6.44,N,N
CL02018,CV02018-01,2024-02-29,7,2510.07,5,1590.14,6,0,0,0,0,N,Y,N,N,N,4618.50,5.94,N,N
CL02018,CV02018-01,2024-03-31,9,2668.19,8,2668.19,11,1,0,0,1,N,Y,Y,N,N,4006.52,7.78,N,N
CL02018,CV02018-01,2024-04-30,11,5520.95,9,4223.02,10,1,0,0,2,N,Y,Y,N,N,3334.31,13.52,N,Y
CL02018,CV02018-01,2024-05-31,7,2782.95,5,1812.06,7,0,0,0,1,N,Y,N,N,N,4229.76,7.42,Y,N
CL02018,CV02018-01,2024-06-30,7,2175.02,5,1573.04,5,0,0,0,0,N,Y,N,N,N,2533.14,0.27,N,N
CL02018,CV02018-02,2024-07-31,6,3793.11,4,2121.84,8,1,0,0,2,N,Y,Y,N,N,5670.90,12.26,Y,N
CL02018,CV02018-02,2024-08-31,8,4393.17,6,3057.48,5,0,0,0,1,N,Y,N,N,N,6122.11,11.20,N,Y
CL02018,CV02018-02,2024-09-30,7,4931.46,5,3410.50,7,0,0,0,2,N,Y,N,N,N,6251.98,19.58,Y,Y
CL02018,CV02018-02,2024-10-31,13,4406.77,8,2662.40,12,0,0,0,1,N,Y,N,N,N,5651.89,17.70,Y,N
CL02018,CV02018-02,2024-11-30,12,7872.93,9,5636.98,6,0,1,0,1,N,Y,N,Y,Y,5582.98,25.73,N,N
CL02018,CV02018-02,2024-12-31,5,3921.72,4,3199.57,9,0,0,0,1,N,Y,N,N,N,6024.25,7.98,N,Y
CL02019,CV02019-01,2024-01-31,4,1294.37,0,0.00,3,1,0,0,2,N,N,Y,N,N,2987.09,-2.86,N,Y
CL02019,CV02019-01,2024-02-29,7,1711.48,0,97.02,2,0,0,0,0,N,N,N,N,N,3036.65,-2.43,N,N
CL02019,CV02019-01,2024-03-31,3,1236.13,0,77.53,0,1,0,0,1,N,N,Y,N,N,3656.50,0.36,N,N
CL02019,CV02019-01,2024-04-30,7,2999.30,0,52.99,1,1,0,1,2,N,N,Y,Y,N,1477.07,13.65,N,N
CL02019,CV02019-01,2024-05-31,5,2760.25,0,0.00,0,0,0,0,1,N,N,N,N,N,5630.88,4.79,Y,N
CL02019,CV02019-01,2024-06-30,4,1660.57,0,38.17,0,1,0,1,3,N,N,Y,Y,N,5681.52,9.30,Y,N
CL02019,CV02019-01,2024-07-31,4,2482.54,0,248.42,6,1,0,0,1,N,N,Y,N,N,5515.67,4.84,N,N
CL02019,CV02019-01,2024-08-31,4,2304.84,1,402.31,3,0,0,0,0,N,N,N,N,N,3475.93,-6.71,N,N
CL02019,CV02019-01,2024-09-30,6,2628.16,0,126.48,4,1,0,0,2,N,N,Y,N,N,2654.01,8.76,Y,N
CL02019,CV02019-01,2024-10-31,5,2299.97,0,0.00,4,1,0,0,1,N,N,Y,N,N,4018.96,2.90,N,N
CL02019,CV02019-01,2024-11-30,2,737.26,0,56.06,2,1,0,0,1,N,N,Y,N,N,5232.84,-4.40,N,N
CL02019,CV02019-01,2024-12-31,3,1622.86,0,91.19,5,1,0,1,3,N,N,Y,Y,N,4188.95,9.93,Y,N
CL02020,CV02020-01,2024-01-31,7,3220.36,4,1722.37,13,0,1,0,2,N,Y,N,Y,N,3431.76,14.18,N,Y
CL02020,CV02020-01,2024-02-29,5,2317.93,2,1206.31,5,1,1,0,2,N,Y,Y,Y,N,4252.91,9.18,N,N
CL02020,CV02020-01,2024-03-31,6,2612.66,3,1544.95,3,0,0,0,1,N,Y,N,N,N,3698.13,13.88,Y,N
CL02020,CV02020-01,2024-04-30,2,879.54,1,492.88,6,0,0,0,0,N,N,N,N,N,4981.15,-2.95,N,N
CL02020,CV02020-01,2024-05-31,6,1922.46,4,1155.05,5,0,0,0,0,N,Y,N,N,N,4460.97,2.84,N,N
CL02020,CV02020-01,2024-06-30,7,2406.36,4,1647.38,5,1,0,0,2,N,Y,Y,N,N,2469.22,8.09,Y,N
CL02020,CV02020-01,2024-07-31,4,1837.88,3,1414.81,11,0,0,0,0,N,Y,N,N,N,4826.90,3.27,N,N
CL02020,CV02020-01,2024-08-31,5,3162.78,3,2423.14,4,1,0,0,1,N,Y,Y,N,N,3262.36,5.05,N,N
CL02020,CV02020-01,2024-09-30,8,2513.39,5,1352.78,6,1,1,0,3,N,Y,Y,Y,Y,2915.04,11.66,N,Y
CL02020,CV02020-01,2024-10-31,6,2287.29,4,1637.73,10,0,0,0,0,N,Y,N,N,N,3507.79,1.45,N,N
CL02020,CV02020-01,2024-11-30,6,2889.13,3,1429.34,9,1,0,0,2,N,Y,Y,N,N,4242.35,8.14,N,Y
CL02020,CV02020-01,2024-12-31,8,3553.46,4,1845.65,5,0,0,0,0,N,Y,N,N,N,4922.11,2.90,N,N
CL02021,CV02021-01,2024-01-31,7,2760.58,4,1640.98,6,0,0,0,1,N,Y,N,N,N,3949.05,5.41,N,Y
CL02021,CV02021-01,2024-02-29,4,1387.41,3,935.69,12,0,0,0,0,N,Y,N,N,N,4311.07,2.27,N,N
CL02021,CV02021-01,2024-03-31,7,3674.10,4,2156.87,4,0,0,0,1,N,Y,N,N,N,2616.68,9.97,Y,N
CL02021,CV02021-01,2024-04-30,3,1353.98,2,827.10,7,1,0,0,2,N,Y,Y,N,N,3044.40,8.95,Y,N
CL02021,CV02021-01,2024-05-31,7,2419.94,5,1754.61,4,1,0,0,3,N,Y,Y,N,N,3624.16,11.15,Y,Y
CL02021,CV02021-01,2024-06-30,4,1999.41,2,1084.90,7,0,0,0,0,N,Y,N,N,N,4104.16,3.40,N,N
CL02021,CV02021-01,2024-07-31,6,2734.49,3,1431.39,6,1,0,1,3,N,Y,Y,Y,Y,3408.43,15.67,Y,N
CL02021,CV02021-01,2024-08-31,7,3753.02,4,2098.28,4,0,0,0,1,N,Y,N,N,N,3003.55,7.49,Y,N
CL02021,CV02021-01,2024-09-30,7,2795.70,4,1584.13,7,1,0,0,1,N,Y,Y,N,N,3021.13,3.27,N,N
CL02021,CV02021-01,2024-10-31,7,2281.05,4,1289.56,4,1,0,0,1,N,Y,Y,N,N,4142.18,5.12,N,N
CL02021,CV02021-01,2024-11-30,6,2578.18,4,1630.77,8,0,0,1,1,N,Y,N,Y,Y,3204.20,5.18,N,N
CL02021,CV02021-01,2024-12-31,7,2704.01,4,1401.23,12,1,0,0,1,N,Y,Y,N,N,4205.64,13.98,N,N
CL02022,CV02022-01,2024-01-31,3,1157.21,1,411.24,11,1,1,0,2,N,N,Y,Y,N,5805.70,3.95,N,N
CL02022,CV02022-01,2024-02-29,10,4380.00,5,2084.27,3,0,0,0,0,N,Y,N,N,N,4401.14,9.55,N,N
CL02022,CV02022-01,2024-03-31,6,4176.63,3,2240.55,5,0,0,0,1,N,Y,N,N,N,4490.09,10.34,Y,N
CL02022,CV02022-01,2024-04-30,5,2151.71,2,753.33,4,1,0,0,3,N,Y,Y,N,N,5692.26,16.96,Y,Y
CL02022,CV02022-01,2024-05-31,8,3561.93,4,1766.73,7,0,0,0,0,N,Y,N,N,N,4181.30,6.84,N,N
CL02022,CV02022-01,2024-06-30,9,3905.43,4,1995.09,9,0,0,0,0,N,Y,N,N,N,3999.29,2.99,N,N
CL02022,CV02022-01,2024-07-31,6,3350.76,3,1677.84,3,1,1,0,4,N,Y,Y,Y,Y,4512.12,21.51,Y,Y
CL02022,CV02022-01,2024-08-31,4,1613.66,1,529.55,10,0,0,0,0,N,N,N,N,N,5331.09,-4.69,N,N
CL02022,CV02022-01,2024-09-30,4,2051.57,2,1108.61,6,1,1,1,3,N,Y,Y,Y,N,4173.86,10.34,N,N
CL02022,CV02022-01,2024-10-31,7,3042.40,4,1553.56,8,1,0,0,1,N,Y,Y,N,N,4157.02,6.02,N,N
CL02022,CV02022-01,2024-11-30,4,2076.25,2,891.83,7,0,0,0,0,N,Y,N,N,N,5086.78,9.19,N,N
CL02022,CV02022-01,2024-12-31,7,2845.05,3,1024.44,7,0,1,0,2,N,Y,N,Y,N,5052.78,11.22,Y,N
CL02023,CV02023-01,2024-01-31,7,2793.96,5,2098.27,3,0,0,0,2,N,Y,N,N,N,4026.43,9.25,Y,Y
CL02023,CV02023-01,2024-02-29,8,3275.26,6,2468.93,13,1,0,1,3,N,Y,Y,Y,Y,3740.05,17.77,Y,N
CL02023,CV02023-01,2024-03-31,8,3285.14,4,1443.87,12,0,0,0,0,N,Y,N,N,N,3066.35,1.26,N,N
CL02023,CV02023-01,2024-04-30,9,3508.67,6,2329.91,6,0,0,0,0,N,Y,N,N,N,2845.61,7.92,N,N
CL02023,CV02023-01,2024-05-31,7,2440.39,4,1491.63,6,1,0,0,1,N,Y,Y,N,N,3313.21,11.25,N,N
CL02023,CV02023-01,2024-06-30,9,3814.81,6,2121.73,7,0,0,1,2,N,Y,N,Y,N,4350.95,11.79,Y,N
CL02023,CV02023-01,2024-07-31,7,2083.84,4,1422.68,5,0,0,0,1,N,Y,N,N,N,1722.22,3.44,N,Y
CL02023,CV02023-01,2024-08-31,6,2463.78,4,1633.93,12,1,0,0,1,N,Y,Y,N,N,3044.44,1.65,N,N
CL02023,CV02023-01,2024-09-30,9,2924.55,7,2111.85,4,0,0,0,0,N,Y,N,N,N,3884.27,3.37,N,N
CL02023,CV02023-01,2024-10-31,10,3978.18,7,2986.49,9,0,0,0,1,N,Y,N,N,N,4818.17,7.72,Y,N
CL02023,CV02023-01,2024-11-30,5,2199.91,3,1353.40,5,0,0,0,0,N,Y,N,N,N,3473.27,1.12,N,N
CL02023,CV02023-01,2024-12-31,8,3212.24,5,2111.36,14,0,0,0,1,N,Y,N,N,N,4780.50,9.98,Y,N
CL02024,CV02024-01,2024-01-31,3,1073.73,2,579.00,3,0,0,0,1,N,Y,N,N,N,3774.79,4.86,Y,N
CL02024,CV02024-01,2024-02-29,10,3887.24,5,1975.56,6,1,0,0,2,N,Y,Y,N,N,3516.68,15.05,Y,N
CL02024,CV02024-01,2024-03-31,3,1174.27,2,588.34,6,1,1,1,3,N,Y,Y,Y,Y,3102.27,8.98,N,N
CL02024,CV02024-01,2024-04-30,6,2104.04,2,808.45,0,0,0,0,1,N,Y,N,N,N,3731.81,7.72,Y,N
CL02024,CV02024-01,2024-05-31,5,2085.55,3,1334.14,4,0,0,0,0,N,Y,N,N,N,3062.06,2.53,N,N
CL02024,CV02024-01,2024-06-30,6,2243.76,3,1115.39,6,0,0,0,0,N,Y,N,N,N,1927.11,4.26,N,N
CL02024,CV02024-01,2024-07-31,6,2440.02,3,1412.07,4,0,0,0,1,N,Y,N,N,N,4428.07,5.77,Y,N
CL02024,CV02024-01,2024-08-31,7,3320.56,3,1556.12,4,0,0,0,1,N,Y,N,N,N,4467.03,5.44,Y,N
CL02024,CV02024-01,2024-09-30,6,1739.72,3,953.03,7,0,1,0,1,N,Y,N,Y,Y,3299.80,-1.80,N,N
CL02024,CV02024-01,2024-10-31,4,1388.57,2,871.37,7,1,0,1,3,N,Y,Y,Y,N,4096.96,8.04,Y,N
CL02024,CV02024-01,2024-11-30,9,4287.55,4,2001.14,9,1,0,0,3,N,Y,Y,N,N,4009.13,15.80,Y,Y
CL02024,CV02024-01,2024-12-31,3,1401.42,2,776.46,5,0,0,0,0,N,Y,N,N,N,3793.07,-6.84,N,N
CL02025,CV02025-01,2024-01-31,9,3206.13,7,2409.27,7,0,0,0,2,N,Y,N,N,N,4353.33,9.38,Y,Y
CL02025,CV02025-01,2024-02-29,11,4787.17,9,3694.88,4,0,0,1,1,N,Y,N,Y,Y,3691.26,17.86,N,N
CL02025,CV02025-01,2024-03-31,10,5573.26,8,4004.82,11,1,0,1,2,N,Y,Y,Y,N,4334.81,24.29,N,N
CL02025,CV02025-01,2024-04-30,6,3107.31,5,2064.50,6,0,0,0,1,N,Y,N,N,N,4070.40,8.71,N,Y
CL02025,CV02025-01,2024-05-31,4,1634.92,3,1178.92,7,0,0,0,0,N,Y,N,N,N,4991.66,6.86,N,N
CL02025,CV02025-01,2024-06-30,11,3988.55,8,3097.85,11,0,0,0,0,N,Y,N,N,N,3688.05,9.97,N,N
CL02025,CV02025-01,2024-07-31,12,5665.04,9,4045.83,8,0,0,0,1,N,Y,N,N,N,4302.38,14.76,Y,N
CL02025,CV02025-01,2024-08-31,8,4989.69,5,3028.87,9,1,0,1,2,N,Y,Y,Y,Y,3716.11,8.93,N,N
CL02025,CV02025-01,2024-09-30,9,4087.96,6,2884.77,7,1,0,0,2,N,Y,Y,N,N,3732.10,18.41,Y,N
CL02025,CV02025-01,2024-10-31,11,4185.44,7,2810.05,6,1,0,1,2,N,Y,Y,Y,N,4501.16,16.49,N,N
